"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene" "mgi_description"
1.50913987437694e-59 2.54593071316566 1 0.173 2.8426158673764e-55 "37" "Mpeg1" "macrophage expressed gene 1"
5.02677825004158e-32 1.7422745461267 1 0.402 9.46843951177832e-28 "37" "Ctsb" "cathepsin B"
1.17055555019125e-28 1.41208651803118 1 0.338 2.20485843434023e-24 "37" "Lgals1" "lectin, galactose binding, soluble 1"
3.58895250297829e-27 2.26048046457526 1 0.594 6.76015093460991e-23 "37" "Psap" "prosaposin"
9.57281737689789e-19 1.27242579740477 0.907 0.33 1.80313588111249e-14 "37" "Cd44" "CD44 antigen"
1.25680198916997e-16 0.761700310043988 0.837 0.236 2.36731222680056e-12 "37" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
5.89154991126426e-12 0.366353075452738 1 0.913 1.10973234128574e-07 "37" "Fth1" "ferritin heavy polypeptide 1"
6.84858380424844e-11 0.459273606345708 0.814 0.304 1.28999924536824e-06 "37" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
2.3811206516244e-10 0.44406642202454 0.581 0.183 4.48507885939973e-06 "37" "Sirpa" "signal-regulatory protein alpha"
2.55858551481318e-10 0.485201019605308 0.837 0.357 4.8193516757021e-06 "37" "Ctss" "cathepsin S"
1.23082144839018e-08 0.291728423612987 0.977 0.624 0.000231837528018775 "37" "Cst3" "cystatin C"
9.83571366222226e-07 -1.18529282188201 0 0.373 0.0185265502541619 "37" "Cd9" "CD9 antigen"
1.58337251290739e-06 -1.54292244949169 0.093 0.462 0.0298244046531237 "37" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.58895215844803e-38 2.57548041223158 0.902 0.188 2.99295028565271e-34 "38" "Ccl6" "chemokine (C-C motif) ligand 6"
6.65060423350855e-30 1.55972697687534 0.976 0.235 1.25270781342367e-25 "38" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
2.36126778783766e-18 1.09632042604334 0.78 0.214 4.44768400517101e-14 "38" "Lgals3" "lectin, galactose binding, soluble 3"
6.00651104509218e-10 0.565086284674754 0.854 0.434 1.13138642045356e-05 "38" "Ctsd" "cathepsin D"
9.2463742169164e-10 0.802974298821979 0.78 0.37 1.74164704749837e-05 "38" "Cd9" "CD9 antigen"
9.77816456413572e-09 -2.94167799548726 0.024 0.512 0.00018418150773006 "38" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
2.09971803925603e-07 0.709506924618966 0.878 0.48 0.00395502889874265 "38" "Ftl1" "ferritin light polypeptide 1"
7.31211892530922e-07 0.76579429845221 0.927 0.651 0.0137731072077124 "38" "LOC100862446" NA
1.50900658118354e-34 2.99747804322585 0.964 0.156 2.84236479631731e-30 "39" "Hba-a1" "hemoglobin alpha, adult chain 1"
3.03301678621692e-18 2.85344873896421 0.679 0.131 5.7129904185182e-14 "39" "Hbb-bt" "hemoglobin, beta adult t chain"
1.5838937099167e-17 2.87984293212446 0.679 0.145 2.98342219199909e-13 "39" "Hba-a2" "hemoglobin alpha, adult chain 2"
6.21509825654619e-13 0.433765815548815 0.429 0.071 1.17067590760304e-08 "39" "Ndnf" "neuron-derived neurotrophic factor"
7.43228917981898e-13 0.624626961167698 0.464 0.083 1.3999459899107e-08 "39" "Tnc" "tenascin C"
1.71262129287563e-12 1.80550787542187 0.893 0.371 3.22589346726053e-08 "39" "Cd9" "CD9 antigen"
2.1453662353114e-11 2.96832671340666 0.786 0.304 4.04101184083255e-07 "39" "Hbb-bs" "hemoglobin, beta adult s chain"
1.39963431596715e-09 0.747996602515352 0.643 0.212 2.63635119755573e-05 "39" "Eln" "elastin"
9.86153780795133e-09 0.296239276619036 0.321 0.06 0.000185751926150571 "39" "Col4a4" "collagen, type IV, alpha 4"
1.86401185753929e-08 0.689155974575014 0.607 0.188 0.000351105273486101 "39" "Col1a1" "collagen, type I, alpha 1"
5.43470084058934e-08 0.456442930676843 0.857 0.331 0.00102368025033341 "39" "Cd44" "CD44 antigen"
2.85068112003722e-07 0.552591816044518 0.25 0.046 0.0053695429577021 "39" "Alas2" NA
4.32834073976096e-07 0.71675481660875 0.786 0.345 0.00815286261741374 "39" "Gm38733" NA
4.37943366588987e-07 0.296479437758402 0.607 0.201 0.00824910125307016 "39" "Col3a1" "collagen, type III, alpha 1"
1.06785947579363e-06 0.672918336959416 0.536 0.194 0.0201142010860489 "39" "Nrep" "neuronal regeneration related protein"
1.17810926012484e-06 0.429394215284844 0.964 0.651 0.0221908660237114 "39" "LOC100862446" NA
5.71795000770168e-62 2.26119565729662 0.808 0.059 1.07703306345069e-57 "40" "Col4a4" "collagen, type IV, alpha 4"
4.27860561552994e-53 1.91989129734116 0.885 0.08 8.05918153741219e-49 "40" "Krt7" "keratin 7"
1.48911606695248e-33 3.83295959267948 1 0.2 2.80489902371169e-29 "40" "Col3a1" "collagen, type III, alpha 1"
1.32383654986687e-25 4.41634803304181 0.923 0.212 2.49357852532923e-21 "40" "Eln" "elastin"
6.09320708868882e-22 2.64237369439494 0.846 0.188 1.14771648722543e-17 "40" "Col1a1" "collagen, type I, alpha 1"
2.26351890345943e-20 1.04751572339254 0.731 0.131 4.26356420655619e-16 "40" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
1.71921773089357e-19 2.57380019876129 0.962 0.438 3.23831851791114e-15 "40" "Bsg" "basigin"
2.78151384182421e-19 2.32695794358273 0.923 0.304 5.23925947246009e-15 "40" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
2.96856462891729e-18 3.25624426236911 1 0.46 5.59158833502862e-14 "40" "Sparc" "secreted acidic cysteine rich glycoprotein"
4.83925141904115e-18 1.23898597290057 0.923 0.254 9.11521397290591e-14 "40" "Igfbp7" "insulin-like growth factor binding protein 7"
1.21644094959468e-10 0.340431039416082 0.308 0.044 2.29128817265654e-06 "40" "Igfbp2" "insulin-like growth factor binding protein 2"
1.35167704029025e-10 0.785987464671013 0.5 0.109 2.54601887309072e-06 "40" "Maf" "avian musculoaponeurotic fibrosarcoma oncogene homolog"
1.53201054372383e-06 -3.46545254383133 0 0.512 0.0288569506015821 "40" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
2.35435468410519e-06 0.357639949941571 0.962 0.625 0.0443466248298053 "40" "Cst3" "cystatin C"
9.17200955142008e-12 1.62140811954863 0.917 0.339 1.72763971910549e-07 "41" "Lgals1" "lectin, galactose binding, soluble 1"
5.00649251853084e-11 1.70059431814651 0.417 0.076 9.4302293079047e-07 "41" "Mt2" "metallothionein 2"
2.90844431626641e-10 0.834960774192801 0.375 0.063 5.47834571411941e-06 "41" "Ear1" "eosinophil-associated, ribonuclease A family, member 1"
4.62211661936881e-10 2.23836948327882 0.458 0.101 8.7062188642431e-06 "41" "Hmox1" "heme oxygenase 1"
1.7255126079482e-09 0.956757571073124 0.458 0.097 3.25017554833123e-05 "41" "Plet1" "placenta expressed transcript 1"
2.65217336765124e-07 0.675714710640033 0.417 0.1 0.00499563375530787 "41" "Mrc1" "mannose receptor, C type 1"
3.52279987007486e-07 1.14539583943637 0.917 0.84 0.006635545835273 "41" "Tmsb10" "thymosin, beta 10"
3.81804271696709e-07 1.53748789932036 0.833 0.531 0.00719166526167921 "41" "Prdx1" "peroxiredoxin 1"
6.30989911166451e-07 1.1209538441294 0.458 0.132 0.0118853259667313 "41" "Clec7a" "C-type lectin domain family 7, member a"
1.39533458574772e-06 0.418273476414414 0.417 0.108 0.0262825222571441 "41" "Acta2" "actin alpha 2, smooth muscle, aorta"
1.59891066072463e-06 0.722539027964725 0.458 0.131 0.0301170812054092 "41" "Tnfaip2" "tumor necrosis factor, alpha-induced protein 2"
1.24081778512141e-12 3.31171160879693 1 0.625 2.33720438005469e-08 "42" "Cst3" "cystatin C"
1.2021774080324e-08 0.892920889953417 0.947 0.358 0.000226442136576984 "42" "Ctss" "cathepsin S"
8.49498967816903e-08 1.80215805793354 1 0.51 0.00160011625577992 "42" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
1.64550156864963e-07 1.004564487819 0.737 0.222 0.00309946675470845 "42" "Fabp5" "fatty acid binding protein 5, epidermal"
